ID,Title,Type
24391,Journal of Interdisciplinary Economics,Journal
24959,Skinmed,Journal
25215,Ars Combinatoria,Journal
25940,"Dynamics of Continuous, Discrete and Impulsive Systems Series A: Mathematical Analysis",Journal
25940,"Dynamics of Continuous, Discrete and Impulsive Systems Series A: Mathematical Analysis",Journal
25940,"Dynamics of Continuous, Discrete and Impulsive Systems Series A: Mathematical Analysis",Journal
27112,Nihon Enerugi Gakkaishi/Journal of the Japan Institute of Energy,Journal
27132,Jahrbucher fur Nationalokonomie und Statistik,Journal
27132,Jahrbucher fur Nationalokonomie und Statistik,Journal
27132,Jahrbucher fur Nationalokonomie und Statistik,Journal
27880,Acta Seismologica Sinica,Journal
27995,Progress in Nutrition,Journal
27995,Progress in Nutrition,Journal
28650,Zeitschrift fur Geburtshilfe und Neonatologie,Journal
28650,Zeitschrift fur Geburtshilfe und Neonatologie,Journal
28650,Zeitschrift fur Geburtshilfe und Neonatologie,Journal
28982,Anti-Corrosion Methods and Materials,Journal
28982,Anti-Corrosion Methods and Materials,Journal
29077,Canadian bulletin of medical history = Bulletin canadien d'histoire de la m�decine,Journal
29262,Nursing Science Quarterly,Journal
29582,Chinese Journal of Traumatology - English Edition,Journal
29582,Chinese Journal of Traumatology - English Edition,Journal
30232,Economic Computation and Economic Cybernetics Studies and Research,Journal
30232,Economic Computation and Economic Cybernetics Studies and Research,Journal
30232,Economic Computation and Economic Cybernetics Studies and Research,Journal
33154,Journal of Architectural and Planning Research,Journal
33154,Journal of Architectural and Planning Research,Journal
33154,Journal of Architectural and Planning Research,Journal
33154,Journal of Architectural and Planning Research,Journal
3900148212,Asia Pacific Disability Rehabilitation Journal,Journal
3900148212,Asia Pacific Disability Rehabilitation Journal,Journal
3900148212,Asia Pacific Disability Rehabilitation Journal,Journal
4700152482,International Journal of Dairy Science,Journal
4700152482,International Journal of Dairy Science,Journal
4700152739,Child and Youth Services,Journal
4700152739,Child and Youth Services,Journal
5000153802,Anthropological Linguistics,Journal
5000153802,Anthropological Linguistics,Journal
5000153802,Anthropological Linguistics,Journal
5000157106,Journal of Light and Visual Environment,Journal
5200152836,Synthesis Lectures on Communication Networks,Book Series
5200152836,Synthesis Lectures on Communication Networks,Book Series
5200152836,Synthesis Lectures on Communication Networks,Book Series
52957,SPE Hydrocarbon Economics and Evaluation Symposium,Conference Proceedings
52957,SPE Hydrocarbon Economics and Evaluation Symposium,Conference Proceedings
53104,Dandao Xuebao/Journal of Ballistics,Journal
5600152802,Journal of Food Science Education,Journal
5600152802,Journal of Food Science Education,Journal
5600152872,Societes Contemporaines,Journal
5600152881,Human Affairs,Journal
5600152881,Human Affairs,Journal
5600152881,Human Affairs,Journal
5600152919,Revista Internacional de Sociologia,Journal
5600153382,Journal of the Economic and Social History of the Orient,Journal
5600153382,Journal of the Economic and Social History of the Orient,Journal
5600153382,Journal of the Economic and Social History of the Orient,Journal
5600155041,Zeitschrift fur Sexualforschung,Journal
5600155041,Zeitschrift fur Sexualforschung,Journal
5600155209,Modern Italy,Journal
5600155209,Modern Italy,Journal
5600155209,Modern Italy,Journal
5600155209,Modern Italy,Journal
5600155441,Ambiente e Sociedade,Journal
5600155441,Ambiente e Sociedade,Journal
5700155062,Revista Portuguesa de Saude Publica,Journal
5700155062,Revista Portuguesa de Saude Publica,Journal
5700162393,India Review,Journal
5700162393,India Review,Journal
5700163096,International Negotiation,Journal
5700163096,International Negotiation,Journal
5700168298,Souls,Journal
5700168298,Souls,Journal
5700176240,Practice (UK),Journal
5700176240,Practice (UK),Journal
5800169272,International Journal of Intelligence and Counterintelligence,Journal
5800179622,Applied General Topology,Journal
5800207691,Journal of Historical Pragmatics,Journal
5800207691,Journal of Historical Pragmatics,Journal
5800207872,Journal of African Languages and Linguistics,Journal
5800207872,Journal of African Languages and Linguistics,Journal
6000170740,American Literary History,Journal
6000170740,American Literary History,Journal
6000170740,American Literary History,Journal
600147001,Gerokomos,Journal
6400153143,Turkish Journal of Pharmaceutical Sciences,Journal
6400153143,Turkish Journal of Pharmaceutical Sciences,Journal
6500153212,Screen,Journal
6500153212,Screen,Journal
6500153212,Screen,Journal
6700153288,Neurochemical Journal,Journal
6700153288,Neurochemical Journal,Journal
6700153288,Neurochemical Journal,Journal
71472,Agro Food Industry Hi-Tech,Journal
71472,Agro Food Industry Hi-Tech,Journal
78470,Discrete Mathematics and Theoretical Computer Science,Journal
78470,Discrete Mathematics and Theoretical Computer Science,Journal
78470,Discrete Mathematics and Theoretical Computer Science,Journal
8300153115,Advances in Environmental Accounting and Management,Book Series
8300153115,Advances in Environmental Accounting and Management,Book Series
8300153115,Advances in Environmental Accounting and Management,Book Series
87707,Biology and Environment,Journal
87707,Biology and Environment,Journal
91400,Tropical gastroenterology : official journal of the Digestive Diseases Foundation,Journal
93992,Sentinel event alert / Joint Commission on Accreditation of Healthcare Organizations,Journal
9500154102,"Iranian Journal of Science and Technology, Transaction A: Science",Journal
11600153457,Spanish in Context,Journal
11600153457,Spanish in Context,Journal
11600153457,Spanish in Context,Journal
12247,Journal of Human Behavior in the Social Environment,Journal
12247,Journal of Human Behavior in the Social Environment,Journal
12376,Advances in the Astronautical Sciences,Conference Proceedings
12376,Advances in the Astronautical Sciences,Conference Proceedings
13009,Annales de Biologie Clinique,Journal
130176,Environmental Practice,Journal
130176,Environmental Practice,Journal
13633,Chinese Space Science and Technology,Journal
13633,Chinese Space Science and Technology,Journal
13633,Chinese Space Science and Technology,Journal
14090,Development,Journal
14090,Development,Journal
14165,Journal of Health Care Finance,Journal
14170,Journal of healthcare risk management : the journal of the American Society for Healthcare Risk Management,Journal
14348,Progress in Biochemistry and Biophysics,Journal
14348,Progress in Biochemistry and Biophysics,Journal
14477,Anales de Pediatria,Journal
144875,Proceedings of the Institution of Civil Engineers: Bridge Engineering,Journal
144875,Proceedings of the Institution of Civil Engineers: Bridge Engineering,Journal
145058,Journal of Peacebuilding and Development,Journal
145058,Journal of Peacebuilding and Development,Journal
145727,Transactions of Nanjing University of Aeronautics and Astronautics,Journal
145727,Transactions of Nanjing University of Aeronautics and Astronautics,Journal
14644,Guofang Keji Daxue Xuebao/Journal of National University of Defense Technology,Journal
14644,Guofang Keji Daxue Xuebao/Journal of National University of Defense Technology,Journal
14644,Guofang Keji Daxue Xuebao/Journal of National University of Defense Technology,Journal
14644,Guofang Keji Daxue Xuebao/Journal of National University of Defense Technology,Journal
15278,History,Journal
15415,Phi Delta Kappan,Journal
15502,Measurement and Control,Journal
15502,Measurement and Control,Journal
15502,Measurement and Control,Journal
15584,Evolution Psychiatrique,Journal
15650,Engineering Journal,Trade Journal
15650,Engineering Journal,Trade Journal
15718,Israel Law Review,Journal
16000154747,Milton Quarterly,Journal
16100154793,International Journal of Music Education,Journal
16100154793,International Journal of Music Education,Journal
16200154712,New Testament Studies,Journal
16200154712,New Testament Studies,Journal
16608,Slavonic and East European Review,Journal
16608,Slavonic and East European Review,Journal
16608,Slavonic and East European Review,Journal
16608,Slavonic and East European Review,Journal
16608,Slavonic and East European Review,Journal
16608,Slavonic and East European Review,Journal
16969,Der Pathologe,Journal
17500155131,Journal of Business Valuation and Economic Loss Analysis,Journal
17500155131,Journal of Business Valuation and Economic Loss Analysis,Journal
17500155131,Journal of Business Valuation and Economic Loss Analysis,Journal
17500155131,Journal of Business Valuation and Economic Loss Analysis,Journal
17500155131,Journal of Business Valuation and Economic Loss Analysis,Journal
17600155318,Journal of Language Contact,Journal
17600155318,Journal of Language Contact,Journal
17700156756,Journal of Asset Management,Journal
17700156756,Journal of Asset Management,Journal
17700156756,Journal of Asset Management,Journal
18289,Revue Medicale de Liege,Journal
18400,"Medicine, Conflict and Survival",Journal
18400156720,Policy Futures in Education,Journal
18412,Biomedical Reviews,Journal
18412,Biomedical Reviews,Journal
18615,Renaissance Quarterly,Journal
18615,Renaissance Quarterly,Journal
18615,Renaissance Quarterly,Journal
18880,Australian Economic Papers,Journal
19400157213,Bulgarian Journal of Agricultural Science,Journal
19400157213,Bulgarian Journal of Agricultural Science,Journal
19400157227,AgriScientia,Journal
19400157227,AgriScientia,Journal
19400157401,International Journal of Enterprise Network Management,Journal
19400157401,International Journal of Enterprise Network Management,Journal
19400157401,International Journal of Enterprise Network Management,Journal
19400158819,International Journal of Clinical Rheumatology,Journal
19500156802,Turkish Online Journal of Educational Technology,Journal
19500157321,Frontiers in Artificial Intelligence and Applications,Book Series
19544,Srpski Arhiv Za Celokupno Lekarstvo,Journal
19600157312,Scientific Annals of Computer Science,Journal
19600157312,Scientific Annals of Computer Science,Journal
19600162008,Mediterranean Archaeology and Archaeometry,Journal
19600162008,Mediterranean Archaeology and Archaeometry,Journal
19600166220,Antike Kunst,Journal
19600166220,Antike Kunst,Journal
19700174647,Journal of Applied Biological Sciences,Journal
19700174647,Journal of Applied Biological Sciences,Journal
19700174647,Journal of Applied Biological Sciences,Journal
19700174730,Zeitschrift fur Familienforschung,Journal
19700174730,Zeitschrift fur Familienforschung,Journal
19700174730,Zeitschrift fur Familienforschung,Journal
19700176302,Journal of Entrepreneurship Education,Journal
19700176302,Journal of Entrepreneurship Education,Journal
19700176302,Journal of Entrepreneurship Education,Journal
19700176302,Journal of Entrepreneurship Education,Journal
19700177314,Revista de Cercetare si Interventie Sociala,Journal
19700177314,Revista de Cercetare si Interventie Sociala,Journal
19700177314,Revista de Cercetare si Interventie Sociala,Journal
19700184400,Geoscience in South-West England,Journal
19700186858,Scientific and Technical Information Processing,Journal
19700188164,Malaysian Journal of Analytical Sciences,Journal
19700200907,Design and Culture,Journal
19700200907,Design and Culture,Journal
19700201403,Global Journal of Engineering Education,Journal
19700201403,Global Journal of Engineering Education,Journal
19700201676,Electronic Journal of Health Informatics,Journal
19700201676,Electronic Journal of Health Informatics,Journal
19800188063,China Journal of Social Work,Journal
19800188063,China Journal of Social Work,Journal
19838,Deutsche Zeitschrift fur Sportmedizin,Journal
